"STATION","DATE","PRCP","TAVG","TMAX","TMIN","WSPD_MAX","WSPD_MEAN"
"ASN00086282","2024-02-21","0.0","27.4","34.2","18.7","29.6","19.1"
"ASN00086282","2024-02-22","0.0","24.2","37.2","22.4","38.7","25.7"
"ASN00086282","2024-02-23","0.4","17.1","21.9","14.8","23.7","19.8"
"ASN00086282","2024-02-24","0.0","15.7","21.7","14.2","21.3","15.8"
"ASN00086282","2024-02-25","0.0","21.5","32.8","8.6","19.0","10.8"
"ASN00086282","2024-02-26","0.0","16.0","21.6","14.3","21.7","15.1"
"ASN00086282","2024-02-27","0.0","23.8","32.9","11.0","19.5","9.0"
"ASN00086282","2024-02-28","0.0","26.6","36.7","16.5","31.6","21.6"
"ASN00086282","2024-02-29","0.0","18.5","27.6","15.7","20.1","11.1"
"ASN00086282","2024-03-01","0.0","19.8","31.8","12.5","22.5","7.3"
"ASN00086282","2024-03-02","0.0","15.1","21.6","12.3","23.2","15.5"
"ASN00086282","2024-03-03","0.0","16.2","22.0","8.7","29.0","18.9"
"ASN00086282","2024-03-04","0.0","15.4","21.3","12.6","23.5","15.1"
"ASN00086282","2024-03-05","0.0","22.9","32.9","8.8","27.9","12.9"
"ASN00086282","2024-03-06","0.0","20.3","30.4","14.1","21.7","11.8"
"ASN00086282","2024-03-07","0.0","17.4","22.3","16.2","21.3","15.6"
"ASN00086282","2024-03-08","0.0","21.9","28.5","12.9","15.6","8.5"
"ASN00086282","2024-03-09","0.0","31.4","38.5","15.5","35.2","20.8"
"ASN00086282","2024-03-10","0.0","29.4","37.8","26.2","30.3","21.1"
"ASN00086282","2024-03-11","0.0","28.8","35.7","19.3","24.6","16.6"
"ASN00086282","2024-03-12","0.0","18.1","24.1","21.7","21.0","11.9"
"ASN00086282","2024-03-13","1.4","17.0","19.3","15.8","13.4","8.2"
"ASN00086282","2024-03-14","0.6","17.7","23.6","15.1","26.3","16.8"
"ASN00086282","2024-03-15","0.0","19.4","27.2","12.2","15.7","9.5"
"ASN00086282","2024-03-16","0.0","22.7","29.9","11.7","24.7","11.6"
"ASN00086282","2024-03-17","0.0","22.1","30.6","16.6","24.6","14.3"
"ASN00086282","2024-03-18","0.0","25.3","31.6","14.3","24.1","13.0"
"ASN00086282","2024-03-19","0.0","19.5","29.0","19.6","38.8","24.0"
"ASN00086282","2024-03-20","0.0","13.3","19.8","11.2","28.8","22.5"
"ASN00086282","2024-03-21","0.0","14.4","21.2","7.3","17.3","8.9"
"ASN00086282","2024-03-22","0.0","16.7","23.8","8.2","22.0","10.0"
"ASN00086282","2024-03-23","0.0","14.1","19.9","11.2","19.4","10.9"
"ASN00086282","2024-03-24","0.0","15.3","23.7","8.8","18.4","12.9"
"ASN00086282","2024-03-25","0.0","16.8","24.9","8.5","18.4","10.8"
"ASN00086282","2024-03-26","0.0","16.8","22.7","10.1","20.1","11.1"
"ASN00086282","2024-03-27","0.0","15.8","21.7","10.2","21.4","13.3"
"ASN00086282","2024-03-28","0.4","","20.6","13.1","16.4","11.5"
"ASN00086282","2024-03-29","0.0","","30.8","11.0","14.4","8.6"
"ASN00086282","2024-03-30","0.0","","25.3","10.6","14.6","7.2"
"ASN00086282","2024-03-31","0.0","","23.7","12.4","10.6","6.1"
"ASN00086282","2024-04-01","0.0","14.8","27.0","11.7","30.3","16.7"
"ASN00086282","2024-04-02","51.6","16.3","21.3","13.6","31.0","18.8"
"ASN00086282","2024-04-03","0.2","13.4","17.2","9.6","15.3","11.1"
"ASN00086282","2024-04-04","0.0","14.5","18.4","9.3","17.2","11.5"
"ASN00086282","2024-04-05","0.0","16.0","20.4","11.2","21.0","11.1"
"ASN00086282","2024-04-06","0.0","17.4","20.9","13.5","13.2","8.5"
"ASN00086282","2024-04-07","3.4","15.9","21.7","14.8","16.0","9.7"
"ASN00086282","2024-04-08","2.2","13.3","20.9","11.5","24.5","12.5"
"ASN00086282","2024-04-09","7.0","13.0","16.4","8.5","24.8","18.2"
"ASN00086282","2024-04-10","0.2","14.2","17.6","10.9","23.4","15.1"
"ASN00086282","2024-04-11","0.0","13.7","17.1","11.7","18.5","12.8"
"ASN00086282","2024-04-12","0.0","13.4","16.7","10.8","10.2","7.1"
"ASN00086282","2024-04-13","0.0","13.1","17.8","8.9","11.7","7.5"
"ASN00086282","2024-04-14","0.0","13.8","19.1","8.5","15.0","5.7"
"ASN00086282","2024-04-15","0.0","14.7","20.9","7.9","15.1","6.3"
"ASN00086282","2024-04-16","0.0","13.3","19.2","9.1","12.3","6.4"
"ASN00086282","2024-04-17","0.0","13.3","18.3","9.4","17.2","8.0"
"ASN00086282","2024-04-18","0.0","13.3","16.7","8.8","21.6","14.2"
"ASN00086282","2024-04-19","3.0","12.2","17.2","11.0","23.3","16.1"
"ASN00086282","2024-04-20","0.6","12.2","16.9","6.2","17.3","9.9"
"ASN00086282","2024-04-21","0.0","10.8","17.6","7.3","11.3","6.0"
"ASN00086282","2024-04-22","0.0","17.2","24.7","5.9","18.4","11.4"
"ASN00086282","2024-04-23","0.0","16.4","25.6","11.2","33.4","23.8"
"ASN00086282","2024-04-24","5.4","11.9","16.0","8.7","24.7","19.6"
"ASN00086282","2024-04-25","0.0","12.6","15.4","7.9","23.9","17.1"
"ASN00086282","2024-04-26","0.0","11.8","15.0","10.7","15.0","11.1"
"ASN00086282","2024-04-27","0.0","11.4","19.2","6.3","14.0","7.1"
"ASN00086282","2024-04-28","0.0","16.6","22.5","5.3","20.2","11.5"
"ASN00086282","2024-04-29","0.0","12.2","16.5","11.4","18.9","13.1"
"ASN00086282","2024-04-30","0.2","10.9","15.1","8.0","24.1","15.0"
"ASN00086282","2024-05-01","0.6","","17.5","6.4","20.2","11.7"
"ASN00086282","2024-05-02","0.0","9.9","15.9","6.7","9.4","7.5"
"ASN00086282","2024-05-03","0.0","11.1","17.9","4.9","9.2","6.8"
"ASN00086282","2024-05-04","0.0","11.8","15.8","5.4","13.1","8.6"
"ASN00086282","2024-05-05","0.0","12.4","17.6","8.8","15.9","10.6"
"ASN00086282","2024-05-06","0.0","11.8","18.3","7.9","15.2","10.4"
"ASN00086282","2024-05-07","0.2","12.7","18.2","7.0","12.1","7.2"
"ASN00086282","2024-05-08","0.0","12.8","20.0","9.5","10.2","6.6"
"ASN00086282","2024-05-09","0.0","13.4","16.7","8.4","8.7","5.4"
"ASN00086282","2024-05-10","15.8","13.9","16.6","11.6","9.3","4.7"
"ASN00086282","2024-05-11","2.2","12.7","19.5","12.0","10.4","6.4"
"ASN00086282","2024-05-12","0.0","13.1","20.0","6.8","8.9","4.7"
"ASN00086282","2024-05-13","0.0","14.5","20.3","8.3","12.6","8.3"
"ASN00086282","2024-05-14","0.0","10.0","16.6","11.1","17.1","9.6"
"ASN00086282","2024-05-15","0.0","10.7","18.1","5.3","7.9","4.7"
"ASN00086282","2024-05-16","0.0","11.8","18.7","5.5","7.5","4.7"
"ASN00086282","2024-05-17","0.0","10.5","17.3","4.4","22.6","14.4"
"ASN00086282","2024-05-18","2.2","8.9","13.2","6.8","21.3","14.6"
"ASN00086282","2024-05-19","0.0","11.6","15.0","4.3","23.2","15.8"
"ASN00086282","2024-05-20","1.4","10.6","13.7","8.1","18.0","12.6"
"ASN00086282","2024-05-21","4.0","9.0","12.8","8.6","14.4","9.7"
"ASN00086282","2024-05-22","0.0","12.1","15.8","4.3","9.4","6.0"
"ASN00086282","2024-05-23","0.0","9.7","15.9","9.4","11.1","6.0"
"ASN00086282","2024-05-24","0.0","11.6","13.9","4.9","10.8","6.4"
"ASN00086282","2024-05-25","0.0","9.3","16.8","9.2","7.5","4.8"
"ASN00086282","2024-05-26","0.0","10.4","17.6","3.7","10.5","6.2"
"ASN00086282","2024-05-27","0.0","13.0","19.2","5.3","14.9","10.6"
"ASN00086282","2024-05-28","0.0","12.7","19.8","8.4","19.5","17.0"
"ASN00086282","2024-05-29","0.0","15.8","18.5","7.6","38.5","29.4"
"ASN00086282","2024-05-30","0.0","15.8","19.6","13.2","41.1","32.9"
"ASN00086282","2024-05-31","4.4","11.3","17.7","12.8","26.7","15.2"
"ASN00086282","2024-06-01","0.0","8.6","13.2","4.1","17.3","10.1"
"ASN00086282","2024-06-02","1.0","8.7","13.0","4.3","22.7","11.3"
"ASN00086282","2024-06-03","0.2","10.2","13.4","4.5","17.9","11.0"
"ASN00086282","2024-06-04","0.0","9.5","12.2","7.7","9.4","5.6"
"ASN00086282","2024-06-05","0.0","10.7","14.2","6.7","19.4","10.1"
"ASN00086282","2024-06-06","0.0","11.0","15.7","7.6","15.8","9.3"
"ASN00086282","2024-06-07","0.2","10.6","15.0","6.3","19.1","11.4"
"ASN00086282","2024-06-08","0.2","11.1","12.7","6.8","10.1","7.4"
"ASN00086282","2024-06-09","0.0","9.0","13.0","9.7","13.0","8.5"
"ASN00086282","2024-06-10","2.0","11.6","15.1","4.5","37.8","14.2"
"ASN00086282","2024-06-11","0.2","12.0","15.5","6.7","45.4","30.4"
"ASN00086282","2024-06-12","3.4","8.9","12.5","8.4","29.8","20.6"
"ASN00086282","2024-06-13","0.2","8.2","9.7","5.8","11.1","6.0"
"ASN00086282","2024-06-14","0.0","8.2","12.6","6.6","10.7","5.0"
"ASN00086282","2024-06-15","0.0","8.1","13.5","4.1","16.8","8.4"
"ASN00086282","2024-06-16","0.0","9.2","13.1","4.1","28.9","16.6"
"ASN00086282","2024-06-17","0.0","7.8","13.6","4.9","14.7","10.6"
"ASN00086282","2024-06-18","0.0","5.7","13.2","1.5","10.1","6.3"
"ASN00086282","2024-06-19","0.0","7.8","11.9","0.2","17.4","9.3"
"ASN00086282","2024-06-20","0.0","7.8","12.8","4.6","17.3","10.9"
"ASN00086282","2024-06-21","0.0","8.6","13.0","2.7","15.7","9.4"
"ASN00086282","2024-06-22","0.2","7.1","13.3","5.1","15.3","9.4"
"ASN00086282","2024-06-23","0.0","8.1","14.5","1.5","18.2","9.7"
"ASN00086282","2024-06-24","0.0","9.3","12.3","3.6","28.0","22.3"
"ASN00086282","2024-06-25","0.0","10.8","15.5","6.6","26.2","21.7"
"ASN00086282","2024-06-26","0.0","10.3","14.7","6.6","26.6","19.3"
"ASN00086282","2024-06-27","0.2","10.1","15.5","6.4","23.6","14.0"
"ASN00086282","2024-06-28","0.0","12.8","15.9","5.8","32.1","24.6"
"ASN00086282","2024-06-29","0.0","7.9","11.8","10.0","37.9","19.0"
"ASN00086282","2024-06-30","4.4","7.2","12.1","4.1","22.3","15.8"
"ASN00086282","2024-07-01","2.4","6.5","11.7","4.5","12.1","9.7"
"ASN00086282","2024-07-02","0.0","5.0","11.7","0.6","11.7","6.5"
"ASN00086282","2024-07-03","0.0","5.3","12.1","-0.9","9.8","7.0"
"ASN00086282","2024-07-04","0.2","8.7","10.4","0.0","9.2","6.9"
"ASN00086282","2024-07-05","0.0","8.7","10.9","3.3","14.0","7.1"
"ASN00086282","2024-07-06","0.0","5.6","10.2","5.9","9.0","5.0"
"ASN00086282","2024-07-07","0.0","8.8","15.7","0.4","16.3","9.9"
"ASN00086282","2024-07-08","0.0","12.1","15.3","2.5","24.3","18.7"
"ASN00086282","2024-07-09","5.0","10.7","12.4","10.2","21.3","12.7"
"ASN00086282","2024-07-10","9.2","9.6","13.2","8.5","31.1","15.3"
"ASN00086282","2024-07-11","0.0","10.2","12.1","7.7","39.6","29.9"
"ASN00086282","2024-07-12","2.4","9.9","15.1","8.9","18.8","8.5"
"ASN00086282","2024-07-13","0.6","8.6","13.7","6.2","18.6","12.7"
"ASN00086282","2024-07-14","5.4","7.7","10.7","5.5","20.9","14.9"
"ASN00086282","2024-07-15","0.8","9.9","11.5","6.0","32.9","24.9"
"ASN00086282","2024-07-16","14.4","10.6","13.7","8.1","32.7","17.8"
"ASN00086282","2024-07-17","0.0","9.2","13.6","6.3","19.7","13.4"
"ASN00086282","2024-07-18","1.2","8.6","11.9","5.4","17.4","13.1"
"ASN00086282","2024-07-19","0.0","9.9","11.2","5.4","43.3","28.8"
"ASN00086282","2024-07-20","0.2","8.7","12.4","8.5","41.4","28.6"
"ASN00086282","2024-07-21","4.4","12.0","15.8","5.3","23.0","16.4"
"ASN00086282","2024-07-22","0.0","12.8","17.5","8.7","24.0","19.6"
"ASN00086282","2024-07-23","0.0","12.1","17.8","7.8","26.6","19.3"
"ASN00086282","2024-07-24","0.0","12.2","15.0","8.7","44.4","30.6"
"ASN00086282","2024-07-25","0.0","8.9","13.3","9.1","34.0","19.9"
"ASN00086282","2024-07-26","2.4","10.8","14.5","4.8","36.3","22.6"
"ASN00086282","2024-07-27","0.0","6.5","11.5","7.4","32.1","21.7"
"ASN00086282","2024-07-28","6.6","7.2","11.6","3.6","28.2","20.7"
"ASN00086282","2024-07-29","2.2","9.3","12.2","5.0","15.9","8.7"
"ASN00086282","2024-07-30","0.6","6.7","13.3","7.2","10.6","6.3"
"ASN00086282","2024-07-31","0.0","4.8","10.3","0.0","9.2","6.4"
"ASN00086282","2024-08-01","0.0","8.9","15.4","0.6","17.7","9.0"
"ASN00086282","2024-08-02","0.0","11.2","15.4","3.1","29.0","22.5"
"ASN00086282","2024-08-03","0.0","7.8","13.9","8.6","24.1","11.0"
"ASN00086282","2024-08-04","0.0","9.4","14.4","2.3","13.7","6.5"
"ASN00086282","2024-08-05","0.0","9.4","15.1","5.0","12.0","9.5"
"ASN00086282","2024-08-06","0.0","11.5","16.8","6.1","24.4","15.9"
"ASN00086282","2024-08-07","0.0","11.3","17.2","7.0","17.7","13.9"
"ASN00086282","2024-08-08","0.0","10.9","12.1","6.5","33.9","26.5"
"ASN00086282","2024-08-09","0.0","10.9","16.9","7.5","18.6","7.8"
"ASN00086282","2024-08-10","0.0","10.3","18.1","5.2","8.4","5.1"
"ASN00086282","2024-08-11","0.0","11.9","19.2","3.4","16.7","9.7"
"ASN00086282","2024-08-12","0.0","","19.5","4.5","27.5","18.8"
"ASN00086282","2024-08-13","0.0","14.9","19.8","7.1","23.9","19.6"
"ASN00086282","2024-08-14","0.0","15.5","21.1","11.8","26.6","22.2"
"ASN00086282","2024-08-15","0.0","16.2","21.7","12.2","29.2","22.6"
"ASN00086282","2024-08-16","0.0","12.3","16.8","13.0","33.5","24.2"
"ASN00086282","2024-08-17","4.0","11.3","14.4","7.6","15.8","9.8"
"ASN00086282","2024-08-18","0.4","9.5","15.8","9.0","11.5","8.3"
"ASN00086282","2024-08-19","0.0","13.2","17.1","3.9","24.0","12.2"
"ASN00086282","2024-08-20","0.2","13.4","17.2","8.3","38.4","25.5"
"ASN00086282","2024-08-21","1.0","13.5","18.3","9.1","21.4","14.8"
"ASN00086282","2024-08-22","2.2","12.8","18.6","8.8","19.6","13.7"
"ASN00086282","2024-08-23","0.0","14.7","17.1","8.4","43.8","24.1"
"ASN00086282","2024-08-24","2.0","15.9","21.2","11.8","43.5","21.8"
"ASN00086282","2024-08-25","0.2","14.8","23.1","10.8","36.7","25.3"
"ASN00086282","2024-08-26","11.0","13.9","18.0","10.6","21.6","17.0"
"ASN00086282","2024-08-27","0.0","16.3","19.4","8.9","45.2","27.1"
"ASN00086282","2024-08-28","0.0","12.1","17.9","12.4","42.8","30.2"
"ASN00086282","2024-08-29","0.2","14.1","16.9","8.3","44.3","22.3"
"ASN00086282","2024-08-30","0.6","14.4","19.9","10.7","41.4","27.0"
"ASN00086282","2024-08-31","0.0","14.7","18.4","10.9","37.7","28.8"
"ASN00086282","2024-09-01","0.0","15.0","19.4","12.7","45.9","30.1"
"ASN00086282","2024-09-02","2.8","8.9","13.9","7.2","47.5","34.7"
"ASN00086282","2024-09-03","1.0","11.6","17.0","5.3","16.0","11.1"
"ASN00086282","2024-09-04","0.0","15.6","17.8","7.2","38.7","27.3"
"ASN00086282","2024-09-05","0.4","17.2","19.3","11.4","43.0","31.5"
"ASN00086282","2024-09-06","0.2","13.9","23.5","14.5","40.8","24.2"
"ASN00086282","2024-09-07","0.0","13.3","19.4","5.6","19.3","11.3"
"ASN00086282","2024-09-08","0.2","13.2","18.1","6.9","29.3","19.5"
"ASN00086282","2024-09-09","2.0","11.3","17.1","8.2","23.6","15.4"
"ASN00086282","2024-09-10","0.0","14.4","19.5","6.0","17.5","11.9"
"ASN00086282","2024-09-11","0.0","12.3","21.0","10.2","25.6","17.9"
"ASN00086282","2024-09-12","10.2","10.7","14.4","7.8","26.7","17.0"
"ASN00086282","2024-09-13","0.0","12.2","17.2","7.4","15.1","11.5"
"ASN00086282","2024-09-14","0.4","7.6","10.3","7.7","31.2","20.1"
"ASN00086282","2024-09-15","4.4","9.1","12.7","4.0","26.1","18.4"
"ASN00086282","2024-09-16","0.0","10.4","14.5","5.7","28.3","19.0"
"ASN00086282","2024-09-17","2.0","10.3","16.6","8.7","17.7","12.2"
"ASN00086282","2024-09-18","0.0","14.2","20.4","4.9","28.3","15.3"
"ASN00086282","2024-09-19","1.2","11.3","16.3","8.8","32.5","16.7"
"ASN00086282","2024-09-20","0.6","12.1","18.1","6.0","28.4","19.5"
"ASN00086282","2024-09-21","5.6","12.8","17.0","8.1","26.9","18.8"
"ASN00086282","2024-09-22","0.6","14.7","20.8","9.4","26.1","17.6"
"ASN00086282","2024-09-23","0.0","13.6","18.1","8.6","19.9","11.9"
"ASN00086282","2024-09-24","0.0","17.6","24.1","7.7","24.1","14.0"
"ASN00086282","2024-09-25","1.2","9.7","13.4","12.5","22.1","13.4"
"ASN00086282","2024-09-26","8.0","9.2","12.8","6.3","26.1","17.6"
"ASN00086282","2024-09-27","0.0","11.1","17.1","6.1","10.4","4.3"
"ASN00086282","2024-09-28","0.0","16.6","21.2","5.1","31.0","21.8"
"ASN00086282","2024-09-29","0.0","11.8","17.4","13.0","45.3","19.9"
"ASN00086282","2024-09-30","0.4","13.2","19.8","6.0","16.7","11.2"
"ASN00086282","2024-10-01","0.0","12.4","19.3","6.1","21.5","12.9"
"ASN00086282","2024-10-02","0.0","11.8","18.6","7.6","13.7","8.5"
"ASN00086282","2024-10-03","0.0","19.2","25.4","5.9","28.0","17.8"
"ASN00086282","2024-10-04","0.0","15.8","22.8","14.1","40.8","28.6"
"ASN00086282","2024-10-05","1.6","13.9","20.5","9.3","26.6","12.3"
"ASN00086282","2024-10-06","11.2","16.1","20.3","10.2","28.7","19.4"
"ASN00086282","2024-10-07","0.4","10.1","17.2","12.2","27.2","18.2"
"ASN00086282","2024-10-08","1.6","8.4","14.5","3.7","21.5","14.6"
"ASN00086282","2024-10-09","0.0","14.6","20.3","1.0","18.7","9.6"
"ASN00086282","2024-10-10","0.0","12.2","20.8","9.1","39.0","21.5"
"ASN00086282","2024-10-11","0.0","12.3","17.6","4.1","23.7","14.1"
"ASN00086282","2024-10-12","0.0","11.7","17.6","7.5","16.9","11.8"
"ASN00086282","2024-10-13","0.0","17.8","25.0","4.9","35.4","19.4"
"ASN00086282","2024-10-14","0.2","14.1","20.7","13.1","19.3","10.4"
"ASN00086282","2024-10-15","0.0","19.8","27.1","7.5","18.8","10.3"
"ASN00086282","2024-10-16","4.6","19.5","25.1","14.5","31.6","18.3"
"ASN00086282","2024-10-17","0.0","20.3","25.3","15.4","34.4","26.3"
"ASN00086282","2024-10-18","2.4","15.9","22.4","17.7","38.8","24.5"
"ASN00086282","2024-10-19","36.4","14.0","18.0","12.3","26.0","18.5"
"ASN00086282","2024-10-20","0.6","13.7","19.4","11.9","20.2","15.3"
"ASN00086282","2024-10-21","0.0","20.6","27.4","9.0","14.6","10.1"
"ASN00086282","2024-10-22","0.0","17.2","29.5","13.2","28.9","19.2"
"ASN00086282","2024-10-23","0.0","13.4","21.2","11.1","28.6","10.3"
"ASN00086282","2024-10-24","0.0","12.6","18.5","6.7","23.4","17.9"
"ASN00086282","2024-10-25","0.0","9.4","15.4","7.7","22.0","15.1"
"ASN00086282","2024-10-26","0.0","17.7","23.1","1.7","21.3","10.4"
"ASN00086282","2024-10-27","0.0","16.6","27.7","11.4","26.2","17.8"
"ASN00086282","2024-10-28","0.0","12.5","17.6","9.8","22.4","16.0"
"ASN00086282","2024-10-29","0.0","14.2","21.0","7.4","18.0","11.5"
"ASN00086282","2024-10-30","0.0","15.2","22.4","10.3","20.6","9.2"
"ASN00086282","2024-10-31","0.0","13.3","19.7","10.5","23.3","16.6"
"ASN00086282","2024-11-01","0.0","11.6","16.9","10.0","20.2","15.3"
"ASN00086282","2024-11-02","0.0","22.0","26.2","4.2","33.4","19.1"
"ASN00086282","2024-11-03","0.0","15.8","23.6","13.1","42.9","19.3"
"ASN00086282","2024-11-04","0.0","13.9","19.8","9.3","16.6","10.9"
"ASN00086282","2024-11-05","0.0","21.6","26.8","6.5","20.6","9.0"
"ASN00086282","2024-11-06","0.0","19.4","34.5","14.7","40.1","27.0"
"ASN00086282","2024-11-07","0.0","14.3","23.2","11.3","18.7","8.5"
"ASN00086282","2024-11-08","1.6","12.6","20.0","8.0","27.7","17.3"
"ASN00086282","2024-11-09","0.2","14.2","20.9","5.4","15.4","7.4"
"ASN00086282","2024-11-10","0.2","14.6","21.1","6.9","17.4","9.0"
"ASN00086282","2024-11-11","0.0","17.8","25.4","7.8","18.0","9.1"
"ASN00086282","2024-11-12","0.0","19.6","30.4","11.3","17.7","8.1"
"ASN00086282","2024-11-13","2.2","14.6","19.7","14.3","21.6","12.6"
"ASN00086282","2024-11-14","0.4","14.0","18.3","11.9","17.2","12.9"
"ASN00086282","2024-11-15","0.0","15.6","22.0","10.3","12.0","6.7"
"ASN00086282","2024-11-16","0.0","27.3","34.4","8.2","29.5","18.3"
"ASN00086282","2024-11-17","0.0","16.3","27.5","19.7","30.1","20.6"
"ASN00086282","2024-11-18","0.4","","21.3","9.7","20.8","15.7"
"ASN00086282","2024-11-19","0.0","","18.6","11.2","15.9","10.8"
"ASN00086282","2024-11-20","0.0","","20.4","11.6","14.9","8.8"
"ASN00086282","2024-11-21","0.0","","30.8","9.0","17.8","7.4"
"ASN00086282","2024-11-22","0.0","30.0","36.3","12.9","19.8","9.3"
"ASN00086282","2024-11-23","0.0","25.1","37.3","22.3","28.4","16.2"
"ASN00086282","2024-11-24","7.4","18.3","21.8","18.3","12.7","6.1"
"ASN00086282","2024-11-25","5.2","17.0","18.0","15.5","11.3","8.2"
"ASN00086282","2024-11-26","1.0","22.6","28.2","15.4","12.0","6.3"
"ASN00086282","2024-11-27","22.4","20.4","30.6","17.4","28.3","17.4"
"ASN00086282","2024-11-28","0.6","20.1","25.3","14.4","16.6","6.4"
"ASN00086282","2024-11-29","0.2","23.1","30.0","15.5","14.0","6.9"
"ASN00086282","2024-11-30","2.4","19.7","23.7","18.4","13.6","7.4"
"ASN00086282","2024-12-01","13.0","","26.2","17.0","22.6","13.7"
"ASN00086282","2024-12-02","2.6","25.4","31.7","13.3","20.6","12.0"
"ASN00086282","2024-12-03","0.4","20.2","31.8","17.7","28.1","18.8"
"ASN00086282","2024-12-04","0.0","17.8","24.1","9.9","12.1","7.8"
"ASN00086282","2024-12-05","0.0","27.3","33.3","10.9","13.9","7.1"
"ASN00086282","2024-12-06","0.0","22.4","32.5","19.0","21.2","13.0"
"ASN00086282","2024-12-07","5.8","19.6","29.7","18.1","22.0","17.0"
"ASN00086282","2024-12-08","0.0","15.2","22.9","10.3","17.7","13.5"
"ASN00086282","2024-12-09","0.0","16.6","22.4","8.9","18.6","7.6"
"ASN00086282","2024-12-10","0.0","16.4","22.8","12.9","16.1","9.6"
"ASN00086282","2024-12-11","0.0","18.4","26.4","10.6","30.4","12.0"
"ASN00086282","2024-12-12","0.0","20.3","27.8","13.1","14.9","8.8"
"ASN00086282","2024-12-13","0.0","17.5","23.0","15.5","19.5","10.4"
"ASN00086282","2024-12-14","0.0","17.7","25.7","12.4","15.3","6.4"
"ASN00086282","2024-12-15","0.0","25.7","33.5","10.8","15.8","6.0"
"ASN00086282","2024-12-16","0.0","26.1","40.8","17.9","32.4","20.7"
"ASN00086282","2024-12-17","0.2","17.6","26.0","16.4","23.2","16.5"
"ASN00086282","2024-12-18","0.0","16.7","22.6","10.9","20.4","14.1"
"ASN00086282","2024-12-19","0.0","23.7","31.3","9.3","14.1","7.3"
"ASN00086282","2024-12-20","0.0","22.7","35.5","14.5","21.9","9.8"
"ASN00086282","2024-12-21","0.0","16.0","22.1","15.4","21.5","16.7"
"ASN00086282","2024-12-22","0.0","14.7","23.0","12.1","19.4","11.3"
"ASN00086282","2024-12-23","0.0","15.1","20.0","9.0","27.7","21.4"
"ASN00086282","2024-12-24","0.2","18.6","24.5","12.6","16.5","12.2"
"ASN00086282","2024-12-25","0.0","28.2","35.2","15.9","17.3","6.6"
"ASN00086282","2024-12-26","0.0","25.4","37.3","19.5","30.9","20.1"
"ASN00086282","2024-12-27","0.0","16.4","24.3","14.0","18.0","13.1"
"ASN00086282","2024-12-28","0.0","16.9","25.5","9.5","20.2","9.7"
"ASN00086282","2024-12-29","2.4","19.2","26.4","9.4","17.5","9.5"
"ASN00086282","2024-12-30","0.0","20.6","29.5","12.5","17.0","8.3"
"ASN00086282","2024-12-31","0.0","18.8","26.3","15.2","17.9","10.3"
"ASN00086282","2025-01-01","0.0","17.6","23.2","12.5","22.6","12.2"
"ASN00086282","2025-01-02","0.0","15.9","21.4","13.7","20.7","15.4"
"ASN00086282","2025-01-03","0.0","23.1","30.7","9.2","15.5","6.6"
"ASN00086282","2025-01-04","0.0","29.0","38.7","14.7","19.9","10.9"
"ASN00086282","2025-01-05","0.0","28.9","40.9","19.8","27.0","14.6"
"ASN00086282","2025-01-06","3.4","14.4","16.8","16.4","20.7","14.7"
"ASN00086282","2025-01-07","25.0","18.4","25.8","11.7","20.8","13.5"
"ASN00086282","2025-01-08","0.0","24.3","30.3","11.6","11.4","6.6"
"ASN00086282","2025-01-09","0.0","23.9","31.7","17.8","23.7","12.4"
"ASN00086282","2025-01-10","0.0","23.6","30.3","17.5","13.4","7.9"
"ASN00086282","2025-01-11","0.0","26.4","33.9","16.2","24.4","9.9"
"ASN00086282","2025-01-12","0.0","20.0","28.7","19.4","24.5","11.1"
"ASN00086282","2025-01-13","7.0","21.1","27.6","17.4","15.2","8.1"
"ASN00086282","2025-01-14","0.0","22.0","27.2","17.8","12.6","6.6"
"ASN00086282","2025-01-15","0.0","16.6","23.9","17.7","22.5","15.2"
"ASN00086282","2025-01-16","4.0","17.9","22.0","10.1","22.6","16.2"
"ASN00086282","2025-01-17","0.8","18.1","22.8","14.9","21.3","14.3"
"ASN00086282","2025-01-18","0.0","22.2","30.3","13.0","13.2","6.8"
"ASN00086282","2025-01-19","0.0","25.9","34.9","13.4","16.7","8.4"
"ASN00086282","2025-01-20","0.0","26.1","35.9","16.5","13.7","6.0"
"ASN00086282","2025-01-21","0.0","23.0","34.5","17.2","20.9","11.1"
"ASN00086282","2025-01-22","0.0","17.2","22.6","16.3","25.3","20.0"
"ASN00086282","2025-01-23","0.0","16.1","21.8","10.8","21.6","11.3"
"ASN00086282","2025-01-24","0.8","18.2","23.2","10.9","18.7","13.0"
"ASN00086282","2025-01-25","0.0","19.8","27.5","13.3","18.4","10.2"
"ASN00086282","2025-01-26","0.0","19.9","27.8","15.6","13.9","9.8"
"ASN00086282","2025-01-27","0.0","25.3","41.5","14.5","26.5","15.0"
"ASN00086282","2025-01-28","1.2","18.0","23.7","15.8","20.7","17.3"
"ASN00086282","2025-01-29","0.0","17.1","21.8","14.7","19.3","13.6"
"ASN00086282","2025-01-30","0.0","17.6","22.4","14.1","18.6","12.8"
"ASN00086282","2025-01-31","0.0","18.6","24.3","12.7","17.8","10.0"
"ASN00086282","2025-02-01","0.0","26.6","33.6","13.1","10.5","5.4"
"ASN00086282","2025-02-02","0.0","28.8","39.5","17.4","29.5","18.1"
"ASN00086282","2025-02-03","8.4","30.3","38.6","20.1","21.5","11.1"
